title,url,brand,capacity (Kilograms),colour,special feature,price,mrp,rating,reviews,discount (%),depth (Centimeters),width (Centimeters),height (Centimeters)
"IFB 7 Kg 5 Star Powered by AI with 9 Swirl Wash, WiFi, Fully Automatic Front Load Washing Machine (SERENA GXN 7012, Steam Refresh Program with Eco Inverter, Grey)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDAwODExOTk0ODI5MjcyOjE3NTU4NDM1NTg6c3BfYnRmOjMwMDM0NTE2OTU1MjQzMjo6MDo6&url=%2FIFB-Automatic-SERENA-GXN-7012%2Fdp%2FB0DFLL8FND%2Fref%3Dsr_1_133_sspa%3Fdib%3DeyJ2IjoiMSJ9.oCXxH_R-sXO1POqKuDLED0y1bYQlGBe8yhtbmd7U22xmZjmjovGCJSqzoM1544KGNbKCxXOfJPGlL9HEPv1qXkDs8nfEWb9IBakdEhKVytgHav_75fmtBCT3F_bhLQlTWTKrXm4sqhKWs_tUXDRoxhHABspSIDqcm5E_qjLbta-g9cLgFlLdjPOj19HaPU5qT5roD0cBpIQ2JQMkJnCqSQEjpCvNRBWakYR-L17XHLA.d7-YLlTsoRQuT9gjOM3e95IAg_Vf11kJhazK5zz90Ks%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843557%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=DIJYz8tCwP&sp_cr=ZAZ,IFB,7,N/A,N/A,28990,36590,4,2611,21,51.8,59.8,87.5
"IFB 8 Kg 5 Star Powered by AI with 9 Swirl Wash, WiFi, Fully Automatic Front Load Washing Machine (Senator MBN 8012, Steam Refresh Program with Eco Inverter, Mocha)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDAwODExOTk0ODI5MjcyOjE3NTU4NDM1NTg6c3BfYnRmOjMwMDM0NjEwMzgyNjQzMjo6MDo6&url=%2FIFB-Automatic-MBN-8012-Inverter%2Fdp%2FB0DCNVBFCL%2Fref%3Dsr_1_134_sspa%3Fdib%3DeyJ2IjoiMSJ9.oCXxH_R-sXO1POqKuDLED0y1bYQlGBe8yhtbmd7U22xmZjmjovGCJSqzoM1544KGNbKCxXOfJPGlL9HEPv1qXkDs8nfEWb9IBakdEhKVytgHav_75fmtBCT3F_bhLQlTWTKrXm4sqhKWs_tUXDRoxhHABspSIDqcm5E_qjLbta-g9cLgFlLdjPOj19HaPU5qT5roD0cBpIQ2JQMkJnCqSQEjpCvNRBWakYR-L17XHLA.d7-YLlTsoRQuT9gjOM3e95IAg_Vf11kJhazK5zz90Ks%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843557%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=ffvzZ3GVcX&sp_cr=ZAZ,IFB,8,Mocha,Auto Restart,35490,46190,4,1357,23,62.1,59.8,87.5
"IFB 8 Kg 5 Star Powered by AI with 9 Swirl Wash, WiFi, Fully Automatic Front Load Washing Machine (Senator MBN 8012, Steam Refresh Program with Eco Inverter, Mocha)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTkyMjY5OTkzNjY3MTk2OjE3NTU4NDM2MzA6c3BfYXRmX25leHQ6MzAwMzQ2MTAzODI2NDMyOjowOjo&url=%2FIFB-Automatic-MBN-8012-Inverter%2Fdp%2FB0DCNVBFCL%2Fref%3Dsr_1_129_sspa%3Fdib%3DeyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843630%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ,IFB,8,Mocha,Auto Restart,35490,46190,4,1357,23,62.1,59.8,87.5
"IFB 6.5 Kg 5 Star with Deep Clean® Technology, AI Powered, Fully Automatic Top Load Washing Machine (TL650MG1, ActivMix, Aqua Energie, Med Grey)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTkyMjY5OTkzNjY3MTk2OjE3NTU4NDM2MzA6c3BfYXRmX25leHQ6MzAwNjU3MTk4ODM0NTMyOjowOjo&url=%2FIFB-Powered-Automatic-TL650MG1-ActivMix%2Fdp%2FB0D8LGCYZD%2Fref%3Dsr_1_130_sspa%3Fdib%3DeyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843630%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ,IFB,6.5,Med Grey,N/A,16990,22390,3.9,1619,24,57.5,54.3,91.2
"IFB 6 Kg 5 Star Fully-Automatic Front Loading Washing Machine (NEO DIVA SX, Silver,Cradle wash,3D wash technology), Free 1 Year Extended warranty",https://www.amazon.in/IFB-Fully-Automatic-Loading-Washing-NEODIVA-SX/dp/B07XVP3BBL/ref=sr_1_131?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-131,IFB,6,Silver,Inbuilt Heater,N/A,N/A,4.1,215,N/A,N/A,N/A,N/A
"Portable Mini Washing Machine, Foldable Washing Machine Top Load Fully Automatic with 3 Modes Spinner and Dryer, Semi Automatic Bucket Washer for Travel, Home, Baby Clothes",https://www.amazon.in/Portable-Washing-Machine-Foldable-Automatic/dp/B0FBKLL8SW/ref=sr_1_132?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-132,N/A,N/A,N/A,N/A,2499,2499,1.8,51,50,N/A,N/A,N/A
"Pitinxa Portable Mini Washing Machine, Foldable Washing Machine Top Load Fully Automatic with 3 Modes Spinner and Dryer, Semi Automatic Bucket Washer for Travel, Home, Baby Clothes",https://www.amazon.in/Pitinxa-Portable-Washing-Foldable-Automatic/dp/B0FGQB6H39/ref=sr_1_133?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-133,Pitinxa,N/A,A2,N/A,1699,1699,1.5,18,43,N/A,N/A,N/A
"LG WashTower 13 Kg /10 Kg with AI Direct Drive & DUAL Inverter Heat Pump, Fully Automatic Front Load Washing Machine and Dryer (FWT1310BG) with Wi Fi & Central Control Panel Natural Beige & Green",https://www.amazon.in/LG-WashTower-Inverter-Automatic-FWT1310BG/dp/B0CQ57TVZS/ref=sr_1_134?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-134,N/A,N/A,N/A,N/A,152199,275000,4.2,13,45,N/A,N/A,N/A
"LG 11 Kg (Wash) / 7 Kg (Dry), AI Direct Drive Technology, Steam, 6 Motion DD & Wi-Fi Front Load Fully Automatic Washer Dryer (FHD1107SWM, Intelligent & Convenient Fabric Care, Turbowash, Middle Black)",https://www.amazon.in/LG-Technology-FHD1107SWM-Intelligent-Convenient/dp/B0DY11H1BC/ref=sr_1_135?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-135,LG,11,N/A,"Child Lock, Hygiene Steam, Inverter, LED Display, Smart Connectivity",57499,70999,4.1,329,19,56.5,60,85
"Haier 7 Kg 5 Star Inverter Direct Motion Motor Fully Automatic Front Load Washing Machine (HW70-IM12929S6, 525 Super Drum, Puri Steam, Starry Silver)",https://www.amazon.in/Haier-Inverter-Automatic-Washing-HW70-IM12929S6/dp/B0BSN4XD67/ref=sr_1_136?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-136,Haier,7,Starry Silver,"Child Lock, Drum Clean, Hygiene Steam, Inverter, Vibration Reduction",34040,48000,1,1,29,48.2,59.6,84.4
"DMR Portable Semi Automatic Top-Loading Mini Washing Machine 3 kg -With Dryer Basket (DMR 30-1208 (W2Yr), Blk) With 2 year Free Spare supply warranty",https://www.amazon.in/DMR-Top-Loading-30-1208-W2Yr-Blk/dp/B09B5DRJQY/ref=sr_1_137?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-137,DMR,3,N/A,3kg Portable Mini Washing Machine,5799,579900,3.8,460,11,33,36,53
"Voltas Beko, A Tata Product 6.0 KG 5 Star Fully Automatic Front Load Washing Machine with Hygiene wash (WFL6012B7COUBAA/WWV, White)",https://www.amazon.in/Voltas-Beko-Automatic-WFL6012B7COUBAA-WWV/dp/B0F6D8H1HW/ref=sr_1_138?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-138,Voltas Beko,6,N/A,"Express Wash in 14 Minutes, Inbuilt Heater, LED Display, Protective Rat Mesh, Temperature Control",20990,36990,3,1,43,46,60,84
"IFB 6 Kg 5 Star Powered by AI with 9 Swirl Wash, Fully Automatic Front Load Washing Machine (DIVA GXN 6010, Steam Refresh Program with Eco Inverter, Grey)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTkyMjY5OTkzNjY3MTk2OjE3NTU4NDM2MzA6c3BfbXRmOjMwMDQzOTUwMjc2MTQzMjo6MDo6&url=%2FIFB-Automatic-DIVA-GXN-6010%2Fdp%2FB0DFLT2Q9W%2Fref%3Dsr_1_139_sspa%3Fdib%3DeyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843630%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ,IFB,6,Grey,N/A,25490,34490,4,3777,26,51.8,59.8,87.5
Whirlpool 8 Kg 5 MAGIC CLEAN PRO SW H Fully Automatic Top Load Washing Machine (MAGIC CLEAN PRO SW H KG GREY 10YMW with In-Built Heater),https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTkyMjY5OTkzNjY3MTk2OjE3NTU4NDM2MzA6c3BfbXRmOjMwMDY0MzQ0MzkwNTIzMjo6MDo6&url=%2FWhirlpool-Fully-Automatic-Washing-Machine%2Fdp%2FB0DGLPJ1MB%2Fref%3Dsr_1_140_sspa%3Fdib%3DeyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843630%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ,Whirlpool,8,Grey,Inbuilt Heater,18990,23700,3.9,12010,20,58,54,101
Midea 8 Kg 5 Star Air Jet Dry IPX4 Protection Semi Automatic Top-Load Washing Machine (MWMSA080SAPPG(KG)2024) Black Grey,https://www.amazon.in/Midea-Protection-Automatic-MWMSA080SAPPG-KG/dp/B0DWJVBT2S/ref=sr_1_141?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-141,Midea,8,N/A,High Efficiency,9490,15990,4.4,18,41,47,79,95.5
"Godrej 10 Kg 5 Star, Tri-Roto Pulsator Ensure Powerful Scrub & Stain Removal, 370 W PowerMax Wash For Heavy Laundry, Semi Automatic Top Load Washing Machine (WSEDGE NEO 100 5.0 PB3 SLGR, Slate Grey)",https://www.amazon.in/Godrej-WSEDGE-NEO-100-SLGR/dp/B0D5BB8RBP/ref=sr_1_142?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-142,Godrej,10,Slate Grey,N/A,14490,19990,3.9,288,28,56,83,106
MAXISMART MiNi wAsHiNg mAcHiNe tUrBiNe wAsHiNg mAcHiNe wAsHiNg mAcHiNe dOoR HiNgE UlTrAsOnIc lIgHtWeIgHt tUrBo wAsHeR WiTh uSb cAbLe - fOr hOmE CaMpInG DoRmS BuSiNeSs cOlLeGe rOoMs.,https://www.amazon.in/MAXISMART-wAsHiNg-mAcHiNe-UlTrAsOnIc-lIgHtWeIgHt/dp/B0DZHWMKD9/ref=sr_1_143?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-143,N/A,N/A,N/A,N/A,259,259,2.3,72,48,N/A,N/A,N/A
"Haier 11 Kg (Wash) / 7 Kg (Dry), 5 Star, Powered by AI-DBT, Direct Drive Technology, Wifi, PuriSteam, I-Refresh, Front Load Fully Automatic Washer Dryer, (EFLD110-DM14IEICBKU1, In-built Heater,Black)",https://www.amazon.in/Haier-Technology-PuriSteam-I-Refresh-EFLD110-DM14IEICBKU1/dp/B0F244RYMJ/ref=sr_1_144?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-144,Haier,11,Black,"525 Super Drum, AI-DBT, Washer & Dryer, Wi-Fi",59990,82990,4,136,28,62,60,85
SeMi AuToMaTiC FoLdInG 9L SmAlL MiNi WaShInG MaChInE WiTh DrYeR DeEp CLeAnInG FoR UnDeRwEaR WaShINg MaChInE SeMi AuToMaTiC D86,https://www.amazon.in/AuToMaTiC-FoLdInG-WaShInG-CLeAnInG-UnDeRwEaR/dp/B0FGQGFBZT/ref=sr_1_145?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-145,N/A,N/A,N/A,N/A,1998,1998,5,4,49,N/A,N/A,N/A
"Samsung 12 Kg, 5 Star, AI Wash, Ecobubble, AI Energy Mode, AI VRT+, Super Speed, Soft Closing Door, Wi-Fi, Digital Inverter, Fully-Automatic Top Load Washing Machine (WA80F12S5CTL, Deep Charcoal)",https://www.amazon.in/Samsung-Ecobubble-Inverter-Fully-Automatic-WA80F12S5CTL/dp/B0F5QJTMJS/ref=sr_1_146?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-146,Samsung,12,Deep Charcoal,"Child Lock, Delay Start, Drum Clean, High Efficiency, Smart Connectivity",35990,47990,4.2,2071,25,67.5,61,105.9
"Haier 8.5 Kg 5 Star Oxyi Dry Technology Semi Automatic Top Loading Washing Machine (HTW85-186, Anti Bacterial Vortex Pulsator, Magic Filter, Rat Mesh, Maroon, White)",https://www.amazon.in/Haier-Rating-Automatic-Washing-Machine/dp/B0BBD63SJJ/ref=sr_1_147?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-147,Haier,8.5,N/A,Portable,12690,20900,3.9,69,39,47,82.5,100
"Samsung 8.5 kg, 5 star, Semi-Automatic Top Load Washing Machine (WT85C4200GG/TL, Air Turbo Drying, LIGHT GRAY, 5 Year Warranty on Wash Motor)",https://www.amazon.in/Samsung-Semi-Automatic-Washing-WT85C4200GG-TL/dp/B0CT2YZYVJ/ref=sr_1_148?dib=eyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw&dib_tag=se&keywords=washing+machine&qid=1755843630&sr=8-148,Samsung,8.5,Light Gray,"Air Turbo Drying System, Magic Mixer",13990,17490,4.3,1479,20,45.8,83,103
"IFB 7 Kg 5 Star Powered by AI with 9 Swirl Wash, WiFi, Fully Automatic Front Load Washing Machine (SERENA GXN 7012, Steam Refresh Program with Eco Inverter, Grey)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTkyMjY5OTkzNjY3MTk2OjE3NTU4NDM2MzA6c3BfYnRmOjMwMDM0NTE2OTU1MjQzMjo6MDo6&url=%2FIFB-Automatic-SERENA-GXN-7012%2Fdp%2FB0DFLL8FND%2Fref%3Dsr_1_149_sspa%3Fdib%3DeyJ2IjoiMSJ9.eAtkdZ6LZuuV2ufM7Cpue5G1E_ezsmiJT-bD9p9cHD5StDU_nR3TpM9E3a1SnkFwY-uz_71CdF9RNn5ndlYBxMgyILwRa2VS5jlmX8HOKjaAE0wTKTxqNkKiqoa-eff2U9ad6NV4UHRw2L3MS5CvrtAAh8jgJi0gDz3z3d98VFuy_F-mchpPh-dgUguX4T4gyoj9Wg_VOAMN2mZ22DZP5Ny6Mzm-TopsVClfJtqbUn8.uGRm5IHpf5p67ZQ6JdbomMRwp2nNrE7wXlJRUHiKyKw%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843630%26sr%3D8-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=ZAZ,IFB,7,N/A,N/A,28990,36590,4,2611,21,51.8,59.8,87.5
